,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano,Produto das lavouras temporárias e permanentes (Código),Produto das lavouras temporárias e permanentes
242,6,Município,40,Mil Reais,3,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
243,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40107,Cebola
244,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
245,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
246,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
247,6,Município,40,Mil Reais,81,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
248,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
249,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
250,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
251,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
252,6,Município,40,Mil Reais,3616,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
253,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40148,Figo
254,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
255,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
256,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40149,Goiaba
257,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
258,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
259,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40151,Laranja
260,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40152,Limão
261,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
262,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40260,Maçã
263,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
264,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40261,Mamão
265,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
266,6,Município,40,Mil Reais,28,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40119,Mandioca
267,6,Município,40,Mil Reais,77,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40262,Manga
268,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40263,Maracujá
269,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40264,Marmelo
270,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40120,Melancia
271,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40121,Melão
272,6,Município,40,Mil Reais,3164,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
273,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
274,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40266,Palmito
275,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40267,Pera
276,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40268,Pêssego
277,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
278,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
279,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
280,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
281,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
282,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40271,Tangerina
283,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40126,Tomate
284,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
285,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
286,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
287,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
288,6,Município,40,Mil Reais,-,2300309,Acopiara (CE),215,Valor da produção,2019,2019,40274,Uva
289,6,Município,40,Mil Reais,4981,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,0,Total
290,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40129,Abacate
291,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
292,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,45982,Açaí
293,6,Município,40,Mil Reais,...,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
294,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
295,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
296,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40100,Alho
297,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
298,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
299,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
300,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40131,Azeitona
301,6,Município,40,Mil Reais,367,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
302,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40104,Batata-doce
303,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
304,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
305,6,Município,40,Mil Reais,...,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
306,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
307,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
308,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
309,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
310,6,Município,40,Mil Reais,...,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40330,Caju
311,6,Município,40,Mil Reais,5,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
312,6,Município,40,Mil Reais,...,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
313,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40142,Caqui
314,6,Município,40,Mil Reais,7,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
315,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40107,Cebola
316,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
317,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
318,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
319,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
320,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
321,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
322,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
323,6,Município,40,Mil Reais,792,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
324,6,Município,40,Mil Reais,1573,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
325,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40148,Figo
326,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
327,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
328,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40149,Goiaba
329,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
330,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
331,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40151,Laranja
332,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40152,Limão
333,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
334,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40260,Maçã
335,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
336,6,Município,40,Mil Reais,120,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40261,Mamão
337,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
338,6,Município,40,Mil Reais,260,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40119,Mandioca
339,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40262,Manga
340,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40263,Maracujá
341,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40264,Marmelo
342,6,Município,40,Mil Reais,18,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40120,Melancia
343,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40121,Melão
344,6,Município,40,Mil Reais,1839,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
345,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
346,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40266,Palmito
347,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40267,Pera
348,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40268,Pêssego
349,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
350,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
351,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
352,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
353,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
354,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40271,Tangerina
355,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40126,Tomate
356,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
357,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
358,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
359,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
360,6,Município,40,Mil Reais,-,2300408,Aiuaba (CE),215,Valor da produção,2019,2019,40274,Uva
361,6,Município,40,Mil Reais,2679,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,0,Total
362,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40129,Abacate
363,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
364,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,45982,Açaí
365,6,Município,40,Mil Reais,...,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
366,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
367,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
368,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40100,Alho
369,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
370,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
371,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
372,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40131,Azeitona
373,6,Município,40,Mil Reais,186,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
374,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40104,Batata-doce
375,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
376,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
377,6,Município,40,Mil Reais,...,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
378,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
379,6,Município,40,Mil Reais,14,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
380,6,Município,40,Mil Reais,14,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
381,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
382,6,Município,40,Mil Reais,...,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40330,Caju
383,6,Município,40,Mil Reais,30,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
384,6,Município,40,Mil Reais,...,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
385,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40142,Caqui
386,6,Município,40,Mil Reais,416,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
387,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40107,Cebola
388,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
389,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
390,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
391,6,Município,40,Mil Reais,82,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
392,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
393,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
394,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
395,6,Município,40,Mil Reais,6,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
396,6,Município,40,Mil Reais,970,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
397,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40148,Figo
398,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
399,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
400,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40149,Goiaba
401,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
402,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
403,6,Município,40,Mil Reais,64,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40151,Laranja
404,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40152,Limão
405,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
406,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40260,Maçã
407,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
408,6,Município,40,Mil Reais,162,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40261,Mamão
409,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
410,6,Município,40,Mil Reais,241,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40119,Mandioca
411,6,Município,40,Mil Reais,145,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40262,Manga
412,6,Município,40,Mil Reais,-,2300507,Alcântaras (CE),215,Valor da produção,2019,2019,40263,Maracujá
